"sex","age","age_cat","race","juv_fel_count","juv_misd_count","juv_other_count","priors_count","days_b_screening_arrest","c_days_from_compas","c_jail_in","c_jail_out","c_charge_degree","c_charge_desc","is_recid","decile_score","score_text","c_charge_violent","c_time_in_jail"
"Male",34,"25 - 45","African-American",0,0,4,11,0,0,2013-04-22 11:11:43,2013-04-23 07:29:12,"F","Aggravated Assault w/Firearm",1,8,"High","V",1
"Male",45,"Greater than 45","African-American",0,0,0,6,0,1,2014-01-14 02:25:13,2014-01-15 11:05:21,"F","Possession Of Alprazolam",0,4,"Low","N",1
"Male",29,"25 - 45","Caucasian",0,0,0,0,-1,1,2014-11-06 08:25:19,2014-11-07 09:05:26,"F","Felony Driving While Lic Suspd",0,3,"Low","N",1
"Male",27,"25 - 45","African-American",0,0,0,1,0,1,2013-02-27 12:25:38,2013-02-27 02:41:09,"F","Crim Use of Personal ID Info",1,2,"Low","N",0
"Male",29,"25 - 45","African-American",0,0,0,0,-1,1,2014-12-24 11:03:23,2014-12-25 12:48:16,"M","Battery",0,1,"Low","V",1
"Male",45,"Greater than 45","African-American",0,0,0,5,-1,1,2014-07-10 09:30:07,2014-07-15 05:17:11,"F","Deliver Cocaine",0,3,"Low","N",5
"Male",30,"25 - 45","African-American",0,0,0,0,-1,1,2013-11-22 03:20:19,2013-11-24 02:55:48,"F","Computer Pornography",0,1,"Low","N",2
"Male",26,"25 - 45","Caucasian",0,0,0,2,-1,1,2013-03-25 11:41:47,2013-03-26 01:03:38,"F","Possession Of Methamphetamine",0,5,"Medium","N",1
"Male",51,"Greater than 45","Caucasian",0,0,0,0,0,1,2013-04-05 12:26:24,2013-04-05 01:22:47,"F","arrest case no charge",0,1,"Low","O",0
"Female",46,"Greater than 45","African-American",0,0,0,0,-1,1,2014-12-17 10:54:42,2015-02-10 07:57:50,"F","Grand Theft in the 3rd Degree",0,7,"Medium","N",55
"Male",33,"25 - 45","Hispanic",0,0,0,1,0,0,2014-02-07 03:22:03,2014-02-07 09:16:46,"M","Driving Under The Influence",0,4,"Low","N",0
"Male",22,"Less than 25","African-American",0,0,0,0,0,0,2013-08-05 04:56:13,2013-08-06 02:53:04,"M","Battery",1,6,"Medium","V",1
"Male",34,"25 - 45","African-American",0,0,0,12,-1,1,2014-10-03 12:22:59,2014-10-15 10:01:50,"F","Poss Pyrrolidinovalerophenone",1,9,"High","N",12
"Male",37,"25 - 45","Other",0,0,0,0,-1,1,2013-11-01 10:55:24,2013-11-02 01:52:41,"M","Viol Injunct Domestic Violence",1,1,"Low","N",1
"Male",38,"25 - 45","Caucasian",0,0,0,0,-1,1,2013-01-24 03:11:51,2013-01-25 01:35:49,"F","Purchase Cannabis",0,4,"Low","N",1
"Male",55,"Greater than 45","Caucasian",0,0,0,0,-1,1,2013-11-08 11:23:28,2013-11-09 02:08:01,"F","Battery on a Person Over 65",0,3,"Low","V",1
"Male",33,"25 - 45","Caucasian",0,2,0,2,-22,22,2013-09-19 09:34:52,2013-10-11 06:19:13,"M","Viol Injunct Domestic Violence",0,2,"Low","N",22
"Male",41,"25 - 45","Hispanic",0,0,0,1,-26,26,2014-03-15 05:56:11,2014-03-16 03:13:15,"F","arrest case no charge",0,1,"Low","O",1
"Female",29,"25 - 45","Hispanic",0,0,0,1,-1,1,2013-02-22 02:14:29,2013-02-23 08:11:06,"F","arrest case no charge",0,4,"Low","O",1
"Male",22,"Less than 25","African-American",0,0,0,1,-1,1,2014-06-05 03:23:07,2014-08-22 11:16:35,"F","Possession Burglary Tools",0,7,"Medium","N",78
"Male",21,"Less than 25","Hispanic",0,0,0,0,-1,1,2013-09-07 11:52:57,2013-09-09 02:51:42,"F","Possession of Cocaine",0,5,"Medium","N",2
"Male",52,"Greater than 45","African-American",0,0,0,1,-1,1,2014-02-23 02:25:36,2014-02-24 01:35:35,"F","Tampering With Physical Evidence",0,1,"Low","N",1
"Female",33,"25 - 45","Hispanic",0,0,0,2,-10,10,2013-06-02 07:34:41,2013-06-11 09:15:36,"F","Poss Alprazolam W/int Sell/Del",1,4,"Low","N",9
"Female",23,"Less than 25","Caucasian",0,0,0,0,-1,1,2013-11-21 02:57:55,2013-11-21 09:38:19,"F","Possession of Cocaine",0,3,"Low","N",0
"Female",38,"25 - 45","Caucasian",0,0,0,1,-2,2,2013-04-24 08:34:52,2013-04-25 08:05:27,"F","Possession Of Heroin",0,3,"Low","N",1
"Male",53,"Greater than 45","Caucasian",0,0,0,0,0,1,2014-11-12 03:09:56,2014-11-13 09:15:46,"F","Possession of Cocaine",0,1,"Low","N",1
"Male",34,"25 - 45","African-American",0,0,0,14,-1,1,2013-05-21 11:11:22,2013-05-22 02:09:59,"F","Tampering With Physical Evidence",0,8,"High","N",1
"Female",24,"Less than 25","Caucasian",0,1,3,8,0,1,2014-06-14 01:40:56,2014-06-15 07:46:32,"F","Agg Battery Grt/Bod/Harm",0,6,"Medium","V",1
"Male",22,"Less than 25","African-American",0,0,0,6,-1,1,2013-12-18 08:38:29,2013-12-19 08:44:42,"F","arrest case no charge",0,9,"High","O",1
"Male",49,"Greater than 45","Caucasian",0,0,0,10,-1,1,2014-09-18 01:17:57,2014-09-26 09:55:36,"F","Possession of Hydromorphone",0,5,"Medium","N",8
"Female",34,"25 - 45","Caucasian",0,0,0,0,-1,1,2014-12-30 04:58:29,2015-01-30 10:55:23,"F","Poss Pyrrolidinovalerophenone",1,8,"High","N",31
"Male",73,"Greater than 45","Caucasian",0,0,0,6,-12,12,2014-09-28 03:03:24,2014-10-10 11:26:38,"F","arrest case no charge",0,1,"Low","O",12
"Female",54,"Greater than 45","Caucasian",0,0,0,1,-2,2,2013-06-23 08:13:05,2013-06-24 08:15:59,"M","Battery",0,1,"Low","V",1
"Male",24,"Less than 25","African-American",0,0,0,0,-1,1,2013-04-19 07:16:54,2013-04-20 07:45:15,"M","Driving Under The Influence",0,3,"Low","N",1
"Male",33,"25 - 45","Hispanic",0,0,0,0,-1,1,2013-03-11 04:18:14,2013-03-12 01:14:05,"M","Battery",0,1,"Low","V",1
"Male",44,"25 - 45","Hispanic",0,0,0,1,-1,1,2014-06-21 08:06:21,2014-06-22 08:36:28,"M","Battery",0,1,"Low","V",1
"Male",33,"25 - 45","African-American",0,0,0,0,-1,1,2014-12-28 08:14:51,2014-12-29 07:28:26,"F","Poss Meth/Diox/Meth/Amp (MDMA)",0,4,"Low","N",1
"Male",52,"Greater than 45","Caucasian",0,0,0,1,-1,1,2014-06-12 01:40:50,2014-06-13 08:57:53,"F","Driving While License Revoked",0,2,"Low","N",1
"Female",26,"25 - 45","Hispanic",0,0,0,1,-18,19,2014-09-01 12:13:05,2014-09-01 02:09:29,"M","Battery",0,3,"Low","V",0
"Male",49,"Greater than 45","Caucasian",0,0,0,12,-24,24,2013-02-08 10:08:21,2013-03-02 01:59:17,"M","Possess Cannabis/20 Grams Or Less",0,5,"Medium","N",22
"Male",25,"25 - 45","African-American",0,0,0,0,-1,1,2013-01-08 02:29:17,2013-02-21 09:26:15,"F","Driving While License Revoked",0,8,"High","N",44
"Male",50,"Greater than 45","Caucasian",0,0,0,1,-1,1,2013-03-31 08:19:14,2013-04-01 05:49:39,"F","Aggrav Battery w/Deadly Weapon",0,1,"Low","V",1
"Male",30,"25 - 45","African-American",2,0,0,20,0,0,2013-08-25 04:11:52,2014-07-08 06:34:39,"F","Felony Battery w/Prior Convict",1,9,"High","V",317
"Female",22,"Less than 25","Hispanic",0,0,0,0,-2,2,2013-06-01 10:56:01,2013-06-02 02:04:54,"M","Battery",0,4,"Low","V",1
"Male",21,"Less than 25","African-American",0,0,0,0,-1,1,2014-02-16 06:13:33,2014-02-17 12:49:42,"M","Disorderly Conduct",1,3,"Low","N",1
"Female",33,"25 - 45","Caucasian",1,0,0,1,0,1,2014-06-04 12:16:30,2014-06-04 08:34:53,"M","Battery",0,4,"Low","V",0
"Male",44,"25 - 45","Caucasian",0,0,0,7,-1,1,2013-10-15 02:04:58,2014-06-26 04:37:33,"F","arrest case no charge",0,6,"Medium","O",254
"Female",22,"Less than 25","Caucasian",0,0,1,1,-22,22,2013-10-09 01:32:37,2013-10-09 06:32:48,"M","Driving Under The Influence",0,3,"Low","N",0
"Male",28,"25 - 45","African-American",0,0,0,1,-1,1,2014-09-20 03:26:56,2014-09-21 07:17:56,"M","Battery",0,9,"High","V",1
"Male",34,"25 - 45","African-American",0,0,0,6,-1,1,2013-01-22 07:32:23,2013-02-05 07:22:29,"F","arrest case no charge",1,8,"High","O",14
"Male",31,"25 - 45","Caucasian",2,0,3,4,-1,1,2013-10-19 01:43:20,2014-03-04 06:24:16,"F","Deliver Cocaine",0,9,"High","N",136
"Male",28,"25 - 45","Caucasian",0,0,0,1,-4,4,2014-02-27 04:28:02,2014-02-28 08:49:55,"F","Pos Cannabis W/Intent Sel/Del",0,5,"Medium","N",1
"Male",21,"Less than 25","Caucasian",0,0,0,0,-1,1,2014-01-08 10:11:04,2014-01-09 12:48:56,"M","Burglary Unoccupied Dwelling",0,4,"Low","N",1
"Female",60,"Greater than 45","Caucasian",0,0,0,0,-1,1,2014-06-22 07:29:36,2014-06-23 08:57:59,"F","Battery on Law Enforc Officer",1,1,"Low","V",1
"Female",25,"25 - 45","Caucasian",0,0,0,0,0,1,2013-05-22 01:26:39,2013-05-24 08:30:15,"M","Prostitution/Lewd Act Assignation",0,4,"Low","N",2
"Female",22,"Less than 25","African-American",0,0,0,0,-1,2,2013-10-06 01:06:40,2013-10-07 08:44:19,"M","Battery",0,4,"Low","V",1
"Female",26,"25 - 45","Caucasian",0,0,0,0,-2,3,2013-07-06 01:41:52,2013-07-06 09:09:51,"M","Driving Under The Influence",0,2,"Low","N",0
"Male",34,"25 - 45","African-American",0,6,1,19,-1,1,2013-12-12 07:17:08,2013-12-13 09:22:13,"M","arrest case no charge",0,8,"High","O",1
"Male",25,"25 - 45","African-American",0,0,0,0,-1,1,2014-03-25 06:30:51,2014-03-26 01:51:19,"F","Felony Driving While Lic Suspd",0,2,"Low","N",1
"Female",44,"25 - 45","Caucasian",0,0,0,0,-1,1,2013-10-25 08:43:02,2013-10-26 02:45:42,"F","Grand Theft in the 3rd Degree",1,1,"Low","N",1
"Male",29,"25 - 45","Caucasian",0,0,0,0,0,1,2014-03-26 12:14:14,2014-03-27 12:18:56,"M","Battery",1,4,"Low","V",1
"Male",27,"25 - 45","Caucasian",0,0,0,4,0,0,2013-05-10 03:57:29,2013-05-10 07:50:28,"F","Poss3,4 Methylenedioxymethcath",1,7,"Medium","N",0
"Male",29,"25 - 45","African-American",0,0,0,0,0,1,2013-08-07 04:13:32,2013-08-08 01:51:29,"M","Resist Officer w/Violence",0,2,"Low","V",1
"Male",21,"Less than 25","Hispanic",0,0,0,1,-1,1,2014-06-26 04:39:10,2014-06-28 05:02:08,"F","Battery on Law Enforc Officer",1,5,"Medium","V",2
"Male",22,"Less than 25","African-American",0,0,0,1,-1,1,2013-04-05 02:06:31,2013-04-11 08:20:38,"F","Burglary Unoccupied Dwelling",1,6,"Medium","N",6
"Male",41,"25 - 45","Hispanic",0,0,0,1,-4,4,2013-05-31 11:16:29,2013-06-01 08:01:12,"M","Driving Under The Influence",0,1,"Low","N",1
"Male",45,"Greater than 45","Caucasian",0,0,0,7,0,0,2014-10-22 04:32:05,2014-10-22 08:49:01,"F","Possession of Cocaine",0,6,"Medium","N",0
"Male",26,"25 - 45","Hispanic",0,0,0,0,-1,1,2014-10-26 06:27:53,2014-11-26 08:41:07,"M","Operating W/O Valid License",0,2,"Low","N",31
"Male",22,"Less than 25","African-American",0,0,0,2,-1,1,2013-04-29 04:28:02,2013-04-30 07:17:44,"F","Robbery Sudd Snatch No Weapon",1,8,"High","N",1
"Male",45,"Greater than 45","Caucasian",1,0,0,12,-1,0,2014-02-27 06:32:20,2014-03-06 09:46:19,"F","arrest case no charge",1,5,"Medium","O",7
"Male",53,"Greater than 45","Caucasian",0,0,0,0,-1,1,2013-04-20 04:59:18,2013-05-01 05:05:32,"F","Aggravated Assault W/dead Weap",0,2,"Low","V",11
"Female",24,"Less than 25","Other",0,0,0,1,-1,1,2014-04-21 09:47:47,2014-04-22 10:18:19,"F","arrest case no charge",0,2,"Low","O",1
"Male",26,"25 - 45","Caucasian",0,0,0,1,0,0,2014-01-06 01:38:41,2014-01-07 03:10:22,"F","arrest case no charge",1,2,"Low","O",1
"Male",63,"Greater than 45","Hispanic",0,0,0,1,-26,26,2014-01-10 09:45:32,2014-01-25 05:08:15,"F","arrest case no charge",0,1,"Low","O",15
"Male",74,"Greater than 45","Caucasian",0,0,0,0,-1,1,2013-01-10 09:12:31,2013-01-11 09:20:12,"M","Lve/Scen/Acc/Veh/Prop/Damage",0,1,"Low","N",1
"Male",22,"Less than 25","African-American",0,1,0,3,-1,1,2013-09-30 09:47:34,2013-10-01 02:07:40,"F","arrest case no charge",0,7,"Medium","O",1
"Male",42,"25 - 45","Caucasian",0,0,0,3,0,0,2013-01-27 05:19:10,2013-01-28 02:50:43,"F","Possession of Cocaine",0,4,"Low","N",1
"Male",47,"Greater than 45","Caucasian",0,0,0,2,-3,4,2014-03-21 01:08:20,2014-03-21 09:18:44,"F","Tamper With Witness/Victim/CI",0,4,"Low","N",0
"Male",24,"Less than 25","Caucasian",0,0,0,0,-1,1,2013-12-12 09:51:57,2013-12-13 01:45:42,"M","Battery",0,1,"Low","V",1
"Male",45,"Greater than 45","Other",0,0,0,1,-1,1,2013-01-21 02:38:06,2013-01-22 06:51:39,"M","Battery",0,1,"Low","V",1
"Male",31,"25 - 45","African-American",5,0,0,10,-1,1,2013-05-23 11:03:27,2013-05-28 02:57:54,"F","arrest case no charge",1,9,"High","O",5
"Male",30,"25 - 45","African-American",0,3,0,18,-1,1,2013-08-18 07:29:15,2013-09-05 04:16:47,"M","Battery",0,10,"High","V",18
"Female",46,"Greater than 45","Caucasian",0,0,0,0,0,1,2013-09-07 12:48:05,2013-09-07 09:24:33,"M","DUI Level 0.15 Or Minor In Veh",0,1,"Low","N",0
"Male",30,"25 - 45","African-American",0,0,0,8,-1,1,2014-02-21 04:43:09,2014-02-23 02:56:07,"F","Possession of Cocaine",1,8,"High","N",2
"Male",49,"Greater than 45","African-American",0,0,0,2,0,0,2014-11-20 03:28:08,2014-11-25 04:43:29,"M","DUI Level 0.15 Or Minor In Veh",0,1,"Low","N",5
"Female",55,"Greater than 45","Caucasian",0,0,0,0,-2,2,2014-10-30 09:55:59,2014-11-05 12:51:10,"F","Grand Theft in the 3rd Degree",1,7,"Medium","N",6
"Female",27,"25 - 45","African-American",0,0,0,4,-1,1,2014-02-16 09:44:54,2014-02-17 09:36:19,"F","Drivg While Lic Suspd/Revk/Can",1,6,"Medium","N",1
"Male",37,"25 - 45","African-American",1,8,5,23,-1,1,2013-11-25 06:28:32,2013-11-27 03:32:19,"F","Deliver Cocaine",1,8,"High","N",2
"Male",26,"25 - 45","Caucasian",0,0,0,7,0,1,2013-01-12 04:53:07,2013-01-12 07:28:51,"F","Possession Burglary Tools",1,8,"High","N",0
"Male",47,"Greater than 45","Caucasian",0,0,0,3,-1,1,2013-02-11 11:20:09,2013-02-24 07:36:15,"M","Battery",1,3,"Low","V",13
"Male",21,"Less than 25","African-American",0,0,1,0,0,1,2014-01-23 12:56:27,2014-01-30 01:17:47,"F","Grand Theft in the 3rd Degree",1,8,"High","N",7
"Male",33,"25 - 45","African-American",0,0,0,2,0,0,2013-10-08 02:14:25,2013-10-08 11:59:33,"M","Battery",0,3,"Low","V",0
"Male",18,"Less than 25","African-American",2,0,0,2,-5,5,2013-11-07 08:25:13,2013-11-08 06:13:38,"F","arrest case no charge",0,10,"High","O",1
"Male",39,"25 - 45","Caucasian",1,0,0,1,-1,1672,2014-02-10 10:59:01,2014-02-14 09:09:06,"O","",0,4,"Low","O",4
"Male",31,"25 - 45","African-American",0,0,1,11,0,0,2014-09-24 05:15:31,2014-09-24 08:19:53,"F","Grand Theft (Motor Vehicle)",1,7,"Medium","N",0
"Male",69,"Greater than 45","Hispanic",0,0,0,0,-6,6,2014-04-22 11:27:04,2014-04-28 12:26:48,"M","Trespass/Property/Other Structure",0,1,"Low","N",6
"Male",22,"Less than 25","African-American",0,0,1,0,-1,1,2013-08-21 06:04:09,2013-08-22 04:45:08,"F","Uttering a Forged Instrument",0,3,"Low","N",1
"Female",36,"25 - 45","African-American",0,0,0,1,-1,1,2013-12-18 01:06:25,2013-12-24 05:27:07,"F","Driving While License Revoked",1,5,"Medium","N",6
"Male",21,"Less than 25","African-American",1,2,2,3,-1,1,2013-04-18 04:32:05,2013-04-19 01:28:17,"F","Criminal Mischief",1,10,"High","N",1
"Male",49,"Greater than 45","Hispanic",0,0,0,1,-1,1,2013-01-19 01:22:35,2013-01-24 09:31:50,"F","Grand Theft in the 3rd Degree",1,1,"Low","N",5
"Male",47,"Greater than 45","African-American",0,0,0,2,-2,2,2014-09-01 04:40:28,2014-09-02 07:48:17,"M","arrest case no charge",0,2,"Low","O",1
"Female",23,"Less than 25","African-American",0,0,0,2,-1,1,2013-12-23 08:26:11,2013-12-24 12:52:29,"F","Grand Theft in the 3rd Degree",1,7,"Medium","N",1
"Male",31,"25 - 45","African-American",1,0,0,27,0,0,2013-10-01 03:56:13,2013-10-01 07:31:33,"F","Possession of Cocaine",1,9,"High","N",0
"Male",38,"25 - 45","African-American",0,0,0,4,0,1,2014-02-06 12:36:29,2014-02-06 09:10:10,"F","Sell or Offer for Sale Counterfeit Goods",0,3,"Low","N",0
"Male",37,"25 - 45","Caucasian",0,0,0,5,-1,1,2014-11-24 04:14:25,2014-12-23 05:37:40,"F","arrest case no charge",0,3,"Low","O",29
"Male",31,"25 - 45","African-American",0,0,0,1,-1,1,2013-09-03 07:13:09,2013-09-04 12:44:15,"F","Driving While License Revoked",0,1,"Low","N",1
"Male",53,"Greater than 45","African-American",0,0,0,1,0,0,2014-11-21 02:54:37,2014-11-21 09:14:51,"F","Possession of Cocaine",0,1,"Low","N",0
"Male",48,"Greater than 45","African-American",0,0,0,7,-1,1,2013-05-25 04:11:25,2013-05-29 11:55:15,"M","Susp Drivers Lic 1st Offense",1,4,"Low","N",4
"Male",42,"25 - 45","Caucasian",0,0,0,4,0,0,2013-05-10 09:34:20,2013-12-03 07:08:19,"F","arrest case no charge",0,6,"Medium","O",207
"Male",20,"Less than 25","Hispanic",0,0,2,0,0,0,2014-08-04 03:26:30,2014-08-04 08:13:00,"F","Possession of Cannabis",0,2,"Low","N",0
"Male",30,"25 - 45","African-American",0,0,1,3,-1,1,2014-11-02 11:52:16,2014-11-04 02:31:15,"F","Possession of Cocaine",0,6,"Medium","N",2
"Female",30,"25 - 45","Caucasian",0,0,0,3,-1,1,2014-08-26 05:40:32,2014-08-26 09:02:50,"F","arrest case no charge",1,3,"Low","O",0
"Male",33,"25 - 45","Caucasian",0,0,0,0,-2,2,2013-09-28 05:27:03,2013-09-29 02:36:28,"M","Carrying A Concealed Weapon",1,3,"Low","N",1
"Female",41,"25 - 45","Caucasian",0,0,0,3,-1,0,2013-11-17 10:11:29,2014-05-16 05:35:58,"F","arrest case no charge",0,7,"Medium","O",180
"Male",29,"25 - 45","African-American",0,0,0,2,-1,1,2013-08-18 07:04:42,2013-09-14 08:47:48,"F","Grand Theft in the 3rd Degree",0,3,"Low","N",27
"Male",33,"25 - 45","Caucasian",0,0,0,0,-1,1,2014-10-12 09:36:47,2014-10-13 09:34:06,"M","Disorderly Conduct",0,1,"Low","N",1
"Male",32,"25 - 45","African-American",0,0,0,6,-1,1,2013-04-27 01:09:18,2013-04-29 03:59:19,"M","Battery",1,5,"Medium","V",2
"Male",26,"25 - 45","African-American",0,0,0,0,-1,1,2013-02-06 10:27:22,2013-02-07 08:07:33,"F","Grand Theft in the 3rd Degree",0,8,"High","N",1
"Female",43,"25 - 45","Caucasian",0,0,0,0,-1,2,2013-05-14 12:38:54,2013-05-14 11:35:49,"M","Battery",0,2,"Low","V",0
"Male",24,"Less than 25","African-American",0,0,0,0,-1,1,2014-02-01 03:37:21,2014-02-02 07:55:32,"M","Battery",0,3,"Low","V",1
"Female",24,"Less than 25","African-American",0,0,0,2,0,0,2014-09-03 04:45:21,2014-09-04 02:14:29,"F","Poss Pyrrolidinovalerophenone",1,6,"Medium","N",1
"Male",25,"25 - 45","African-American",0,0,0,0,0,0,2014-12-19 04:33:22,2014-12-19 08:19:31,"F","Unlaw Pos of Prson ID of another",0,2,"Low","N",0
"Male",27,"25 - 45","Hispanic",0,0,0,2,-1,1,2013-02-20 06:36:20,2013-02-21 01:30:47,"M","Possess Cannabis/20 Grams Or Less",0,4,"Low","N",1
"Male",27,"25 - 45","African-American",0,0,0,7,0,1,2013-02-26 12:35:36,2014-12-02 06:04:50,"F","Aggrav Battery w/Deadly Weapon",0,10,"High","V",644
"Male",21,"Less than 25","Caucasian",0,0,1,0,-1,1,2014-09-17 07:34:49,2015-02-07 10:28:38,"F","Grand Theft in the 3rd Degree",0,8,"High","N",143
"Male",32,"25 - 45","Caucasian",0,0,0,0,-1,1,2014-01-23 06:22:42,2014-01-29 01:56:31,"F","Grand Theft (Motor Vehicle)",1,1,"Low","N",6
"Male",59,"Greater than 45","African-American",0,0,0,14,-1,1,2014-08-21 03:09:08,2014-09-23 03:26:24,"F","Possession of Cocaine",1,8,"High","N",33
"Male",26,"25 - 45","African-American",0,0,0,0,-1,1,2013-04-26 05:44:15,2013-04-27 08:57:11,"F","Carrying Concealed Firearm",1,3,"Low","N",1
"Male",49,"Greater than 45","African-American",0,0,0,3,-1,1,2013-03-08 08:30:08,2013-03-09 08:10:58,"F","arrest case no charge",0,4,"Low","O",1
"Male",42,"25 - 45","African-American",0,0,0,9,0,0,2013-02-17 03:37:19,2013-02-17 07:51:18,"F","Possession of Cannabis",1,6,"Medium","N",0
"Male",61,"Greater than 45","African-American",0,0,0,1,0,1,2014-02-18 02:36:01,2014-02-18 08:33:12,"F","Felony Driving While Lic Suspd",1,1,"Low","N",0
"Male",62,"Greater than 45","Caucasian",0,0,0,0,0,0,2013-01-05 04:35:31,2013-01-07 03:18:03,"F","False Imprisonment",0,1,"Low","N",2
"Female",63,"Greater than 45","African-American",0,0,0,1,-1,2,2014-04-02 12:53:50,2014-04-03 01:35:52,"M","Viol Prot Injunc Repeat Viol",0,1,"Low","N",1
"Male",23,"Less than 25","African-American",0,2,2,4,-1,1,2013-12-03 08:34:00,2013-12-04 08:03:41,"F","Poss3,4 Methylenedioxymethcath",1,7,"Medium","N",1
"Male",37,"25 - 45","Hispanic",0,0,0,2,-1,1,2013-05-28 03:04:23,2013-05-29 02:34:17,"M","Aggravated Battery / Pregnant",1,1,"Low","V",1
"Male",37,"25 - 45","Caucasian",0,0,0,1,-1,1,2013-05-25 05:53:02,2013-05-26 08:34:47,"M","Battery",0,6,"Medium","V",1
"Male",22,"Less than 25","African-American",1,1,0,5,-1,1,2013-09-04 12:53:51,2014-03-18 06:23:56,"F","arrest case no charge",0,9,"High","O",195
"Male",35,"25 - 45","Caucasian",0,0,0,0,-1,1,2014-11-10 09:33:20,2014-11-26 08:40:39,"M","Battery",1,10,"High","V",16
"Male",49,"Greater than 45","Caucasian",0,0,0,12,-18,18,2013-09-27 10:59:55,2013-09-28 01:15:49,"F","Possession Of Heroin",1,4,"Low","N",1
"Male",25,"25 - 45","African-American",0,0,2,6,-1,1,2013-10-24 11:42:55,2013-10-25 08:15:58,"M","Criminal Mischief Damage <$200",1,7,"Medium","N",1
"Male",59,"Greater than 45","African-American",0,0,0,1,-1,1,2013-03-16 07:33:09,2013-03-17 01:48:47,"F","Possession of Cocaine",0,4,"Low","N",1
"Male",21,"Less than 25","African-American",0,0,0,0,-1,1,2014-10-29 11:10:47,2014-10-30 01:44:38,"M","Battery",0,3,"Low","V",1
"Female",38,"25 - 45","Caucasian",0,0,0,0,0,0,2013-04-23 04:10:20,2013-04-25 12:29:07,"M","Battery",0,4,"Low","V",2
"Male",30,"25 - 45","Caucasian",0,0,0,2,-15,15,2013-09-04 03:14:06,2013-09-06 03:58:20,"F","Possession of Hydromorphone",0,2,"Low","N",2
"Male",24,"Less than 25","African-American",0,0,0,1,-1,2,2014-04-12 12:19:56,2014-04-13 09:21:08,"M","Battery",1,2,"Low","V",1
"Male",38,"25 - 45","Caucasian",0,0,0,3,-2,2,2014-04-22 10:43:01,2014-04-23 01:54:46,"F","Possession Of Methamphetamine",0,4,"Low","N",1
"Male",21,"Less than 25","African-American",0,0,0,1,-21,22,2013-09-26 12:29:45,2013-10-17 10:17:36,"F","Burglary Dwelling Armed",1,7,"Medium","V",21
"Male",62,"Greater than 45","African-American",0,0,0,3,-1,1,2013-12-29 08:33:04,2013-12-31 03:54:08,"M","DUI Property Damage/Injury",1,3,"Low","N",2
"Male",24,"Less than 25","African-American",0,0,0,0,-1,1,2013-10-13 05:01:13,2013-10-17 05:14:26,"F","Burglary Conveyance Unoccup",0,5,"Medium","N",4
"Male",29,"25 - 45","African-American",0,0,0,0,0,1,2013-01-20 01:46:36,2013-01-20 12:12:09,"F","Tampering With Physical Evidence",0,1,"Low","N",0
"Male",29,"25 - 45","Hispanic",0,0,0,4,-1,1,2014-11-12 01:55:56,2014-11-13 06:36:35,"F","arrest case no charge",0,4,"Low","O",1
"Male",31,"25 - 45","African-American",0,0,0,6,-1,1,2013-03-28 07:52:44,2013-03-29 09:23:33,"F","Resist Officer w/Violence",1,8,"High","V",1
"Male",21,"Less than 25","African-American",0,0,1,1,-1,1,2013-11-14 04:18:05,2014-07-14 10:15:01,"F","arrest case no charge",1,9,"High","O",242
"Male",29,"25 - 45","African-American",0,0,0,7,-1,1,2013-09-07 09:27:43,2013-09-08 06:44:09,"M","Battery",1,8,"High","V",1
"Male",58,"Greater than 45","Hispanic",0,0,0,1,-11,11,2013-01-27 07:57:13,2013-02-06 10:02:46,"F","Possession Burglary Tools",0,1,"Low","N",10
"Female",21,"Less than 25","African-American",0,0,0,0,-1,1,2013-04-20 11:44:52,2013-04-22 06:49:06,"F","Battery on Law Enforc Officer",1,8,"High","V",2
"Male",33,"25 - 45","African-American",0,0,0,0,-1,1,2014-12-07 05:47:50,2014-12-09 04:00:55,"F","Battery on Law Enforc Officer",0,2,"Low","V",2
"Male",26,"25 - 45","African-American",0,0,0,6,-1,1,2013-01-08 02:38:01,2013-01-10 03:49:51,"F","Burglary Conveyance Armed",1,7,"Medium","V",2
"Male",34,"25 - 45","Asian",0,0,0,0,-1,1,2014-01-10 06:49:02,2014-01-11 01:45:55,"F","Grand Theft in the 3rd Degree",0,1,"Low","N",1
"Male",43,"25 - 45","African-American",0,0,0,10,28,582,2013-11-05 01:00:16,2013-11-07 07:15:32,"F","Possession of Cocaine",0,8,"High","N",2
"Male",23,"Less than 25","African-American",0,0,0,1,-15,15,2014-04-28 06:42:46,2014-04-30 10:52:02,"F","Aggravated Assault w/Firearm",0,3,"Low","V",2
"Female",34,"25 - 45","Caucasian",0,0,0,0,-2,2,2013-08-18 04:06:40,2013-08-19 06:27:43,"M","Battery",0,2,"Low","V",1
"Female",31,"25 - 45","African-American",0,0,0,0,-1,1,2014-10-22 11:17:38,2014-10-24 06:08:10,"F","Possession of Oxycodone",1,3,"Low","N",2
"Female",27,"25 - 45","Caucasian",0,0,0,0,0,0,2013-12-10 04:28:18,2013-12-10 01:02:58,"M","Driving Under The Influence",1,2,"Low","N",0
"Male",65,"Greater than 45","African-American",0,0,0,6,-1,1,2014-07-26 03:32:17,2014-08-02 05:27:19,"M","Battery",0,4,"Low","V",7
"Male",27,"25 - 45","African-American",0,0,0,4,-1,1,2014-01-09 07:18:18,2014-01-10 07:47:45,"F","Grand Theft in the 3rd Degree",1,2,"Low","N",1
